type_id,spec_group,spec_key,value_min,value_max,value_text,unit,configuration_scope,source_url,accessed_date,notes
8312,operating_limits,pressure_range_2,0,0.25,0…0.25 bar,bar,Type-level official page description,https://www.burkert.com/en/type/8312,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8312,operating_limits,pressure_range_3,0,16,0…16 bar,bar,Type-level official page description,https://www.burkert.com/en/type/8312,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8314,materials,explicit_materials,,,ceramic,,Type-level official page description,https://www.burkert.com/en/type/8314,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8316,materials,explicit_materials,,,stainless steel | PVDF | ceramic,,Type-level official page description,https://www.burkert.com/en/type/8316,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8318,communication,explicit_protocols,,,IO-Link,,Type-level official page description,https://www.burkert.com/en/type/8318,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8318,connection,explicit_connection_types,,,clamp,,Type-level official page description,https://www.burkert.com/en/type/8318,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8323,connection,explicit_connection_types,,,weld,,Type-level official page description,https://www.burkert.com/en/type/8323,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8323,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/8323,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8323,operating_limits,pressure_range_1,0,25,0...25 bar,bar,Type-level official page description,https://www.burkert.com/en/type/8323,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8325,connection,explicit_connection_types,,,weld,,Type-level official page description,https://www.burkert.com/en/type/8325,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8325,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/8325,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8325,operating_limits,pressure_range_1,0,25,0…25 bar,bar,Type-level official page description,https://www.burkert.com/en/type/8325,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8412,communication,explicit_protocols,,,CANopen | büS,,Type-level official page description,https://www.burkert.com/en/type/8412,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8418,communication,explicit_protocols,,,IO-Link,,Type-level official page description,https://www.burkert.com/en/type/8418,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8418,connection,explicit_connection_types,,,clamp,,Type-level official page description,https://www.burkert.com/en/type/8418,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8605,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/8605,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8605,communication,explicit_protocols,,,büS,,Type-level official page description,https://www.burkert.com/en/type/8605,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8611,electrical,explicit_voltage,,,10 V,,Type-level official page description,https://www.burkert.com/en/type/8611,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8614,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8614,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8614,communication,explicit_protocols,,,PROFINET | EtherNet/IP | PROFIBUS,,Type-level official page description,https://www.burkert.com/en/type/8614,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8614,environment,protection_rating,,,IP65,,Type-level official page description,https://www.burkert.com/en/type/8614,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8614,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/8614,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8619,communication,explicit_protocols,,,PROFINET | EtherNet/IP | Modbus,,Type-level official page description,https://www.burkert.com/en/type/8619,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8619,electrical,explicit_voltage,,,10 V | 2 V | 5 V,,Type-level official page description,https://www.burkert.com/en/type/8619,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8620,actuation,actuation_method,,,manual,,Type-level official page description,https://www.burkert.com/en/type/8620,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8626,environment,protection_rating,,,IP65,,Type-level official page description,https://www.burkert.com/en/type/8626,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8635,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8635,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8635,compliance,explicit_certifications_or_ratings,,,ATEX,,Type-level official page description,https://www.burkert.com/en/type/8635,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8640,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8640,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8640,materials,explicit_materials,,,plastic,,Type-level official page description,https://www.burkert.com/en/type/8640,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8644,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8644,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8647,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8647,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8650,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8650,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8650,communication,explicit_protocols,,,PROFINET | PROFIBUS,,Type-level official page description,https://www.burkert.com/en/type/8650,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8652,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8652,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8652,communication,explicit_protocols,,,PROFINET,,Type-level official page description,https://www.burkert.com/en/type/8652,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8652,compliance,explicit_certifications_or_ratings,,,ATEX | IECEx,,Type-level official page description,https://www.burkert.com/en/type/8652,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8653,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8653,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8653,communication,explicit_protocols,,,IO-Link | CANopen | büS,,Type-level official page description,https://www.burkert.com/en/type/8653,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8653,environment,protection_rating,,,IP65/67,,Type-level official page description,https://www.burkert.com/en/type/8653,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8681,actuation,actuation_method,,,pneumatic | manual,,Type-level official page description,https://www.burkert.com/en/type/8681,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8681,communication,explicit_protocols,,,IO-Link | CANopen | büS | AS-Interface,,Type-level official page description,https://www.burkert.com/en/type/8681,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8685,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8685,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8685,communication,explicit_protocols,,,AS-Interface,,Type-level official page description,https://www.burkert.com/en/type/8685,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8685,compliance,explicit_certifications_or_ratings,,,ATEX,,Type-level official page description,https://www.burkert.com/en/type/8685,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8686,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8686,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8686,communication,explicit_protocols,,,AS-Interface,,Type-level official page description,https://www.burkert.com/en/type/8686,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8686,compliance,explicit_certifications_or_ratings,,,ATEX,,Type-level official page description,https://www.burkert.com/en/type/8686,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8686,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/8686,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8690,actuation,actuation_method,,,pneumatic | manual,,Type-level official page description,https://www.burkert.com/en/type/8690,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8690,compliance,explicit_certifications_or_ratings,,,ATEX,,Type-level official page description,https://www.burkert.com/en/type/8690,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8691,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8691,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8691,communication,explicit_protocols,,,IO-Link | CANopen | büS | AS-Interface,,Type-level official page description,https://www.burkert.com/en/type/8691,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8691,compliance,explicit_certifications_or_ratings,,,ATEX | IECEx,,Type-level official page description,https://www.burkert.com/en/type/8691,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8692,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8692,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8692,communication,explicit_protocols,,,PROFINET | EtherNet/IP | Modbus | büS | PROFIBUS,,Type-level official page description,https://www.burkert.com/en/type/8692,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8692,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/8692,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8693,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8693,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8693,communication,explicit_protocols,,,PROFINET | EtherNet/IP | CANopen | Modbus | büS | PROFIBUS,,Type-level official page description,https://www.burkert.com/en/type/8693,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8693,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/8693,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8694,actuation,actuation_method,,,pneumatic | manual,,Type-level official page description,https://www.burkert.com/en/type/8694,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8694,communication,explicit_protocols,,,IO-Link | büS,,Type-level official page description,https://www.burkert.com/en/type/8694,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8694,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/8694,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8695,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8695,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8695,communication,explicit_protocols,,,IO-Link | büS | AS-Interface,,Type-level official page description,https://www.burkert.com/en/type/8695,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8695,compliance,explicit_certifications_or_ratings,,,ATEX,,Type-level official page description,https://www.burkert.com/en/type/8695,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8696,actuation,actuation_method,,,pneumatic | manual,,Type-level official page description,https://www.burkert.com/en/type/8696,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8696,communication,explicit_protocols,,,IO-Link | büS,,Type-level official page description,https://www.burkert.com/en/type/8696,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8696,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/8696,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8697,actuation,actuation_method,,,pneumatic | manual,,Type-level official page description,https://www.burkert.com/en/type/8697,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8697,compliance,explicit_certifications_or_ratings,,,ATEX,,Type-level official page description,https://www.burkert.com/en/type/8697,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8700,flow,nominal_flow_range_1,0.005,15,from 0.005 l/min to 15 l/min,l/min,Type-level official page description,https://www.burkert.com/en/type/8700,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8700,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/8700,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8700,seals,explicit_seal_materials,,,FKM | FFKM,,Type-level official page description,https://www.burkert.com/en/type/8700,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8701,flow,nominal_flow_range_1,0.010,80,from 0.010 l/min to 80 l/min,l/min,Type-level official page description,https://www.burkert.com/en/type/8701,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8702,flow,nominal_flow_range_1,0.010,80,from 0.010 l/min to 80 l/min,l/min,Type-level official page description,https://www.burkert.com/en/type/8702,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8703,flow,nominal_flow_range_1,0.010,80,from 0.010 l/min to 80 l/min,l/min,Type-level official page description,https://www.burkert.com/en/type/8703,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8705,flow,nominal_flow_range_1,0.005,15,from 0.005 l/min to 15 l/min,l/min,Type-level official page description,https://www.burkert.com/en/type/8705,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8709,environment,protection_rating,,,IP65,,Type-level official page description,https://www.burkert.com/en/type/8709,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8710,flow,nominal_flow_range_1,0.005,15,from 0.005 IN/min to 15 IN/min,IN/min,Type-level official page description,https://www.burkert.com/en/type/8710,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8710,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/8710,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8710,seals,explicit_seal_materials,,,FKM | FFKM,,Type-level official page description,https://www.burkert.com/en/type/8710,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8711,flow,nominal_flow_range_1,0.010,80,from 0.010 l/min to 80 l/min,l/min,Type-level official page description,https://www.burkert.com/en/type/8711,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8712,flow,nominal_flow_range_1,0.010,80,from 0.010 l/min to 80 l/min,l/min,Type-level official page description,https://www.burkert.com/en/type/8712,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8713,flow,nominal_flow_range_1,0.010,80,from 0.010 l/min to 80 l/min,l/min,Type-level official page description,https://www.burkert.com/en/type/8713,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8715,flow,nominal_flow_range_1,0.005,15,from 0.005 l/min to 15 l/min,l/min,Type-level official page description,https://www.burkert.com/en/type/8715,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8719,environment,protection_rating,,,IP65,,Type-level official page description,https://www.burkert.com/en/type/8719,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8735,flow,nominal_flow_range_1,0.01,20,from 0.01 lN/min to 20 lN/min,lN/min,Type-level official page description,https://www.burkert.com/en/type/8735,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8741,communication,explicit_protocols,,,CANopen | Modbus | büS,,Type-level official page description,https://www.burkert.com/en/type/8741,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8741,compliance,explicit_certifications_or_ratings,,,FDA | USP,,Type-level official page description,https://www.burkert.com/en/type/8741,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8741,flow,nominal_flow_range_1,0.010,160,from 0.010 IN/min to 160 IN/min,IN/min,Type-level official page description,https://www.burkert.com/en/type/8741,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8742,communication,explicit_protocols,,,CANopen | büS,,Type-level official page description,https://www.burkert.com/en/type/8742,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8742,compliance,explicit_certifications_or_ratings,,,FDA | USP | ATEX,,Type-level official page description,https://www.burkert.com/en/type/8742,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8742,flow,nominal_flow_range_1,0.010,160,from 0.010 IN/min to 160 IN/min,IN/min,Type-level official page description,https://www.burkert.com/en/type/8742,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8743,communication,explicit_protocols,,,büS,,Type-level official page description,https://www.burkert.com/en/type/8743,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8743,environment,protection_rating,,,IP65,,Type-level official page description,https://www.burkert.com/en/type/8743,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8743,flow,nominal_flow_range_1,0.01,100,from 0.01 IN/min to 100 IN/min,IN/min,Type-level official page description,https://www.burkert.com/en/type/8743,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8743,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/8743,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8743,seals,explicit_seal_materials,,,FKM | FFKM,,Type-level official page description,https://www.burkert.com/en/type/8743,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8744,communication,explicit_protocols,,,büS,,Type-level official page description,https://www.burkert.com/en/type/8744,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8744,environment,protection_rating,,,IP65,,Type-level official page description,https://www.burkert.com/en/type/8744,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8744,flow,nominal_flow_range_1,0.01,100,from 0.01 IN/min to 100 IN/min,IN/min,Type-level official page description,https://www.burkert.com/en/type/8744,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8744,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/8744,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8744,seals,explicit_seal_materials,,,FKM | FFKM,,Type-level official page description,https://www.burkert.com/en/type/8744,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8745,communication,explicit_protocols,,,Modbus,,Type-level official page description,https://www.burkert.com/en/type/8745,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8745,flow,nominal_flow_range_1,20,2500,from 20 IN/min to 2500 IN/min,IN/min,Type-level official page description,https://www.burkert.com/en/type/8745,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8746,communication,explicit_protocols,,,CANopen | büS,,Type-level official page description,https://www.burkert.com/en/type/8746,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8746,compliance,explicit_certifications_or_ratings,,,FDA | USP | ATEX,,Type-level official page description,https://www.burkert.com/en/type/8746,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8746,flow,nominal_flow_range_1,20,2500,from 20 IN/min to 2500 IN/min,IN/min,Type-level official page description,https://www.burkert.com/en/type/8746,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8750,actuation,actuation_method,,,manual,,Type-level official page description,https://www.burkert.com/en/type/8750,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8752,environment,protection_rating,,,IP65,,Type-level official page description,https://www.burkert.com/en/type/8752,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8791,actuation,actuation_method,,,pneumatic | manual,,Type-level official page description,https://www.burkert.com/en/type/8791,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8791,communication,explicit_protocols,,,IO-Link | büS,,Type-level official page description,https://www.burkert.com/en/type/8791,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8792,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8792,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8792,communication,explicit_protocols,,,PROFINET | EtherNet/IP | Modbus | büS | PROFIBUS,,Type-level official page description,https://www.burkert.com/en/type/8792,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8793,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8793,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8793,communication,explicit_protocols,,,PROFINET | EtherNet/IP | Modbus | büS | PROFIBUS,,Type-level official page description,https://www.burkert.com/en/type/8793,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8798,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8798,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8798,compliance,explicit_certifications_or_ratings,,,ATEX,,Type-level official page description,https://www.burkert.com/en/type/8798,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8801,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8801,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8801,environment,protection_rating,,,IP65/67,,Type-level official page description,https://www.burkert.com/en/type/8801,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8802,environment,protection_rating,,,IP65/67,,Type-level official page description,https://www.burkert.com/en/type/8802,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8803,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8803,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8804,actuation,actuation_method,,,electromotive | manual,,Type-level official page description,https://www.burkert.com/en/type/8804,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8804,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/8804,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8804,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/8804,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8805,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8805,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8806,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8806,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8806,communication,explicit_protocols,,,AS-Interface,,Type-level official page description,https://www.burkert.com/en/type/8806,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8806,connection,explicit_connection_types,,,weld,,Type-level official page description,https://www.burkert.com/en/type/8806,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8820,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/8820,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8840,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/8840,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8840,connection,explicit_connection_types,,,weld | thread,,Type-level official page description,https://www.burkert.com/en/type/8840,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8840,materials,explicit_materials,,,stainless steel | plastic,,Type-level official page description,https://www.burkert.com/en/type/8840,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8880,compliance,explicit_certifications_or_ratings,,,FDA,,Type-level official page description,https://www.burkert.com/en/type/8880,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8906,communication,explicit_protocols,,,PROFINET | EtherNet/IP | Modbus,,Type-level official page description,https://www.burkert.com/en/type/8906,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8920,communication,explicit_protocols,,,CANopen,,Type-level official page description,https://www.burkert.com/en/type/8920,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8923,communication,explicit_protocols,,,büS,,Type-level official page description,https://www.burkert.com/en/type/8923,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
AC07,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/AC07,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
AC10,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/AC10,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
AC19,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/AC19,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
BBS-03,connection,explicit_connection_types,,,thread,,Type-level official page description,https://www.burkert.com/en/type/BBS-03,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
BBS-04,connection,explicit_connection_types,,,hose,,Type-level official page description,https://www.burkert.com/en/type/BBS-04,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
BBS-05,connection,explicit_connection_types,,,clamp | weld,,Type-level official page description,https://www.burkert.com/en/type/BBS-05,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
BBS-06,connection,explicit_connection_types,,,weld | flange,,Type-level official page description,https://www.burkert.com/en/type/BBS-06,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
BBS-07,connection,explicit_connection_types,,,clamp | flange,,Type-level official page description,https://www.burkert.com/en/type/BBS-07,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
BBS-10,connection,explicit_connection_types,,,weld,,Type-level official page description,https://www.burkert.com/en/type/BBS-10,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
BBS-25,connection,explicit_connection_types,,,clamp,,Type-level official page description,https://www.burkert.com/en/type/BBS-25,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
BBS-4S,connection,explicit_connection_types,,,hose,,Type-level official page description,https://www.burkert.com/en/type/BBS-4S,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
CUT-02,materials,explicit_materials,,,PVDF,,Type-level official page description,https://www.burkert.com/en/type/CUT-02,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
CUT-03,compliance,explicit_certifications_or_ratings,,,USP,,Type-level official page description,https://www.burkert.com/en/type/CUT-03,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
CUT-04,materials,explicit_materials,,,PVDF,,Type-level official page description,https://www.burkert.com/en/type/CUT-04,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
KK01,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/KK01,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
KK02,connection,explicit_connection_types,,,push-in,,Type-level official page description,https://www.burkert.com/en/type/KK02,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
ME2X,communication,explicit_protocols,,,CANopen,,Type-level official page description,https://www.burkert.com/en/type/ME2X,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
ME43,communication,explicit_protocols,,,PROFINET | CANopen,,Type-level official page description,https://www.burkert.com/en/type/ME43,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
ME44,connection,explicit_connection_types,,,push-in,,Type-level official page description,https://www.burkert.com/en/type/ME44,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
ME61,communication,explicit_protocols,,,CANopen | büS,,Type-level official page description,https://www.burkert.com/en/type/ME61,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
ME63,communication,explicit_protocols,,,CANopen,,Type-level official page description,https://www.burkert.com/en/type/ME63,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
ME63,environment,protection_rating,,,IP65 | IP67,,Type-level official page description,https://www.burkert.com/en/type/ME63,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
ME64,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/ME64,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
ME64,communication,explicit_protocols,,,CANopen,,Type-level official page description,https://www.burkert.com/en/type/ME64,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
ME64,environment,protection_rating,,,IP65 | IP67,,Type-level official page description,https://www.burkert.com/en/type/ME64,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
ME66,communication,explicit_protocols,,,CANopen | büS,,Type-level official page description,https://www.burkert.com/en/type/ME66,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
ME66,environment,protection_rating,,,IP65 | IP67,,Type-level official page description,https://www.burkert.com/en/type/ME66,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
